,customers_id,recêncy,first_purchase,frequency,amount
10534,153010,988,1801,2,10.0
10535,153020,1387,1801,2,125.0
10536,153030,1801,1801,1,100.0
10537,153040,420,1801,10,46.5
10538,153050,2,1801,7,34.285714285714285
10539,153060,1801,1801,1,40.0
10540,153070,15,1801,6,111.66666666666667
10541,153080,216,1801,7,13.571428571428571
10542,153090,731,1801,3,33.333333333333336
10543,153100,216,1799,5,82.0
10544,153110,1,1799,6,31.166666666666668
10545,153120,1799,1799,1,30.0
10546,153130,154,1799,5,82.0
10547,153140,1799,1799,1,20.0
10548,153150,1364,1799,2,25.0
10549,153160,1799,1799,1,50.0
10550,153170,653,1799,3,50.0
10551,153180,1307,1799,2,70.0
10552,153230,1827,1827,1,30.0
10553,153250,1798,1798,1,10.0
10554,153260,1798,1798,1,30.0
10555,153290,1324,1794,2,55.0
10556,153300,1794,1794,1,30.0
10557,153310,163,1794,4,47.5
10558,153320,1161,1794,3,63.333333333333336
10559,153330,1359,1794,2,30.0
10560,153340,1568,1794,2,25.0
10561,153350,1794,1794,1,20.0
10562,153360,1794,1794,1,40.0
10563,153370,283,1364,3,41.666666666666664
10564,153380,731,1096,2,45.0
10565,153430,1096,1096,1,500.0
10566,153440,1827,1827,1,50.0
10567,153450,1827,1827,1,50.0
10568,153460,1792,1792,1,30.0
10569,153470,574,1792,4,47.5
10570,153480,1792,1792,1,20.0
10571,153490,470,1792,3,35.0
10572,153500,1792,1792,1,50.0
10573,153510,1792,1792,1,20.0
10574,153520,1791,1791,1,50.0
10575,153530,1791,1791,1,120.0
10576,153540,342,1787,5,29.0
10577,153550,1787,1787,1,15.0
10578,153560,1528,1787,2,17.5
10579,153580,1787,1787,1,50.0
10580,153590,1786,1786,1,30.0
10581,153600,731,1786,4,75.0
10582,153620,1786,1786,1,20.0
10583,153670,100,1307,5,82.0
10584,153680,1786,1786,1,100.0
10585,153700,290,1785,2,40.0
10586,153710,1785,1785,1,20.0
10587,153720,1785,1785,1,50.0
10588,153730,287,1785,3,26.666666666666668
10589,153740,1785,1785,1,100.0
10590,153770,569,1421,3,20.0
10591,153810,1044,1785,3,33.333333333333336
10592,153830,1780,1780,1,30.0
10593,153840,1128,1780,3,91.66666666666667
10594,153850,1780,1780,1,50.0
10595,153860,1780,1780,1,20.0
10596,153870,1780,1780,1,100.0
10597,153880,1780,1780,1,10.0
10598,153890,1779,1779,1,20.0
10599,153900,1779,1779,1,10.0
10600,153910,1779,1779,1,50.0
10601,153920,1779,1779,1,50.0
10602,153940,211,1778,4,30.0
10603,153950,415,1778,3,68.33333333333333
10604,153960,1778,1778,1,30.0
10605,153970,1265,1778,2,50.0
10606,154000,1773,1773,1,15.0
10607,154010,28,1773,9,107.22222222222223
10608,154020,6,1773,3,35.0
10609,154080,742,1771,4,30.0
10610,154090,366,1771,4,50.0
10611,154100,1771,1771,1,75.0
10612,154110,1766,1766,1,40.0
10613,154120,1766,1766,1,50.0
10614,154130,1766,1766,1,30.0
10615,154140,22,1096,4,40.0
10616,154150,269,1766,5,114.0
10617,154160,1462,1766,2,200.0
10618,154170,1570,1764,3,40.0
10619,154180,1764,1764,1,20.0
10620,154190,1763,1763,1,40.0
10621,154210,1759,1759,1,30.0
10622,154220,1759,1759,1,30.0
10623,154230,1029,1759,3,30.0
10624,154240,1759,1759,1,100.0
10625,154300,1757,1757,1,20.0
10626,154310,1757,1757,1,50.0
10627,154320,1757,1757,1,30.0
10628,154350,8,1469,6,41.666666666666664
10629,154380,1752,1752,1,40.0
10630,154390,1561,1752,2,20.0
10631,154410,1,1409,5,80.0
10632,154420,1751,1751,1,100.0
10633,154430,1750,1750,1,30.0
10634,154440,1750,1750,1,20.0
10635,154450,1750,1750,1,20.0
10636,154460,1750,1750,1,40.0
10637,154490,596,1096,2,15.0
10638,154510,657,1745,4,50.0
10639,154520,1745,1745,1,20.0
10640,154530,1745,1745,1,100.0
10641,154540,1745,1745,1,30.0
10642,154560,2,1743,6,31.666666666666668
10643,154570,1743,1743,1,40.0
10644,154580,1743,1743,1,30.0
10645,154600,1742,1742,1,100.0
10646,154610,1742,1742,1,25.0
10647,154620,1742,1742,1,100.0
10648,154630,1742,1742,1,20.0
10649,154640,1742,1742,1,150.0
10650,154650,1742,1742,1,200.0
10651,154660,1742,1742,2,35.0
10652,154670,1742,1742,1,50.0
10653,154680,1742,1742,1,20.0
10654,154690,1742,1742,1,100.0
10655,154700,1738,1738,1,30.0
10656,154710,1738,1738,1,20.0
10657,154740,1149,1736,2,50.0
10658,154750,1735,1735,1,30.0
10659,154770,427,427,1,45.0
10660,154780,1428,1730,2,105.0
10661,154790,625,1730,3,35.0
10662,154820,1729,1729,1,50.0
10663,154840,1022,1724,3,100.0
10664,154890,1197,1197,1,50.0
10665,154920,1722,1722,1,20.0
10666,154930,272,1722,2,70.0
10667,154940,142,1722,5,70.0
10668,154960,1722,1722,1,30.0
10669,154970,1722,1722,1,50.0
10670,154980,1722,1722,1,20.0
10671,154990,1722,1722,1,40.0
10672,155000,1722,1722,1,60.0
10673,155010,1717,1717,1,200.0
10674,155020,13,1097,4,57.5
10675,155030,286,1715,6,32.5
10676,155060,3,1710,4,10.0
10677,155090,1710,1710,1,20.0
10678,155100,1710,1710,1,30.0
10679,155110,1710,1710,1,100.0
10680,155180,1708,1708,1,30.0
10681,155200,1703,1703,1,50.0
10682,155210,205,1703,4,26.25
10683,155220,1255,1703,2,15.0
10684,155230,1310,1703,3,40.0
10685,155280,30,1261,3,400.0
10686,155290,267,1701,7,66.42857142857143
10687,155300,1701,1701,1,100.0
10688,155310,1696,1696,1,15.0
10689,155320,1696,1696,1,20.0
10690,155330,1071,1696,6,23.333333333333332
10691,155340,1696,1696,1,30.0
10692,155350,905,1696,3,50.0
10693,155360,1696,1696,1,30.0
10694,155370,1696,1696,1,50.0
10695,155380,311,1437,4,112.5
10696,155390,1098,1696,3,85.0
10697,155430,13,1693,5,48.0
10698,155460,1437,1693,2,30.0
10699,155480,1693,1693,1,200.0
10700,155530,1294,1688,2,50.0
10701,155540,1688,1688,1,20.0
10702,155550,1399,1687,2,42.5
10703,155560,1687,1687,1,20.0
10704,155570,1687,1687,1,25.0
10705,155580,1687,1687,1,20.0
10706,155590,1687,1687,1,100.0
10707,155600,63,1687,8,15.0
10708,155610,62,1328,5,1000.0
10709,155620,731,918,2,62.5
10710,155670,1681,1681,1,30.0
10711,155680,1681,1681,1,50.0
10712,155690,1681,1681,1,10.0
10713,155700,1681,1681,1,100.0
10714,155760,1681,1681,1,50.0
10715,155770,1680,1680,1,20.0
10716,155780,736,1680,3,68.33333333333333
10717,155850,1675,1675,1,40.0
10718,155860,1675,1675,1,40.0
10719,155870,1675,1675,1,15.0
10720,155880,108,1675,10,48.0
10721,155890,1675,1675,1,50.0
10722,155900,1211,1675,2,70.0
10723,155910,1675,1675,1,700.0
10724,155920,1673,1673,1,30.0
10725,155930,1673,1673,1,15.0
10726,155940,1493,1673,2,30.0
10727,155950,1542,1673,2,15.0
10728,155960,1273,1673,2,50.0
10729,155970,1115,1673,3,10.0
10730,155980,422,1673,2,20.0
10731,156040,1442,1672,2,45.0
10732,156050,596,1669,4,1000.0
10733,156060,1668,1668,1,20.0
10734,156070,1668,1668,1,20.0
10735,156080,1668,1668,1,50.0
10736,156090,9,1668,9,57.77777777777778
10737,156100,6,1668,4,42.5
10738,156110,150,1668,4,50.0
10739,156120,1205,1668,2,45.0
10740,156130,601,1668,2,45.0
10741,156140,1668,1668,1,50.0
10742,156150,1190,1668,2,55.0
10743,156160,1668,1668,1,30.0
10744,156190,1666,1666,1,30.0
10745,156200,1666,1666,1,30.0
10746,156210,1666,1666,1,15.0
10747,156220,62,1666,12,56.666666666666664
10748,156280,207,1662,5,1700.0
10749,156290,1294,1661,2,115.0
10750,156300,1661,1661,1,10.0
10751,156310,1661,1661,1,20.0
10752,156320,583,1661,5,34.0
10753,156330,1661,1661,1,10.0
10754,156340,1661,1661,1,50.0
10755,156360,1661,1672,2,55.0
10756,156370,1626,1626,1,20.0
10757,156420,1462,1659,2,37.5
10758,156440,1659,1659,1,10.0
10759,156450,1659,1659,1,40.0
10760,156470,1654,1654,1,35.0
10761,156480,1654,1654,1,20.0
10762,156490,1654,1654,1,30.0
10763,156500,1654,1654,1,50.0
10764,156510,1654,1654,1,10.0
10765,156520,1654,1654,1,10.0
10766,156530,1654,1654,1,25.0
10767,156540,1654,1654,1,10.0
10768,156550,906,1654,2,62.5
10769,156560,1654,1654,1,10.0
10770,156630,1141,1141,1,80.0
10771,156660,1652,1652,1,50.0
10772,156670,177,2373,8,26.875
10773,156690,1652,1652,1,5.0
10774,156700,1652,1652,1,30.0
10775,156710,822,1652,4,37.5
10776,156720,330,1652,6,20.833333333333332
10777,156730,210,1652,10,20.5
10778,156740,87,1652,6,49.166666666666664
10779,156770,731,1273,3,61.666666666666664
10780,156820,23,1647,12,67.08333333333333
10781,156830,323,1647,9,33.333333333333336
10782,156840,15,1647,5,92.0
10783,156850,80,1647,6,70.83333333333333
10784,156860,1647,1647,1,25.0
10785,156870,1065,1647,3,56.666666666666664
10786,156880,44,1647,6,28.333333333333332
10787,156890,1647,1647,1,50.0
10788,156900,1647,1647,1,10.0
10789,156910,1647,1647,1,50.0
10790,156950,995,1633,2,40.0
10791,156960,1647,1647,1,30.0
10792,156970,14,1647,6,30.0
10793,156980,1428,1647,3,11.666666666666666
10794,156990,1647,1647,1,60.0
10795,157040,731,1646,3,108.33333333333333
10796,157050,1646,1646,1,50.0
10797,157060,1646,1646,1,50.0
10798,157070,1645,1645,1,50.0
10799,157080,367,1645,4,27.5
10800,157090,1273,1645,2,25.0
10801,157100,1645,1645,1,30.0
10802,157110,1645,1645,1,20.0
10803,157130,1645,1645,1,30.0
10804,157140,1364,1645,2,20.0
10805,157150,1645,1645,1,100.0
10806,157170,821,1645,3,33.333333333333336
10807,157180,1645,1645,1,30.0
10808,157190,1645,1645,1,30.0
10809,157200,454,1645,4,30.0
10810,157210,1645,1645,1,100.0
10811,157250,1640,1640,1,50.0
10812,157260,1640,1640,1,100.0
10813,157270,849,1640,3,30.0
10814,157280,62,1640,4,32.5
10815,157290,1640,1640,1,20.0
10816,157300,944,1640,3,26.666666666666668
10817,157310,1640,1640,1,20.0
10818,157320,41,1640,6,30.0
10819,157330,1275,1640,3,48.333333333333336
10820,157340,1247,1640,2,30.0
10821,157350,1640,1640,1,30.0
10822,157360,73,1640,5,15.0
10823,157480,1364,1364,1,105.0
10824,157510,1638,1638,1,100.0
10825,157520,71,1638,3,33.333333333333336
10826,157530,1638,1638,1,30.0
10827,157550,1638,1638,1,25.0
10828,157560,1638,1638,1,20.0
10829,157570,897,1638,3,26.666666666666668
10830,157580,142,1638,2,17.5
10831,157590,401,1638,6,44.166666666666664
10832,157600,205,1638,5,30.0
10833,157610,98,1638,3,19.333333333333332
10834,157620,34,1637,9,12.777777777777779
10835,157630,15,1637,7,47.857142857142854
10836,157640,62,1637,5,26.0
10837,157650,1437,1637,2,30.0
10838,157700,1633,1633,1,60.0
10839,157710,332,1633,5,84.0
10840,157720,1633,1633,1,50.0
10841,157730,104,1633,5,25.0
10842,157740,1633,1633,1,20.0
10843,157770,205,1637,2,1034.0
10844,157780,1630,1630,1,50.0
10845,157800,1630,1630,1,10.0
10846,157810,1630,1630,1,50.0
10847,157820,1630,1630,1,20.0
10848,157830,1630,1630,1,50.0
10849,157840,1630,1630,1,20.0
10850,157850,436,1630,3,23.333333333333332
10851,157900,1626,1626,1,60.0
10852,157910,1,1626,6,83.33333333333333
10853,157920,1626,1626,1,30.0
10854,157930,162,1626,2,15.0
10855,157940,1626,1626,1,50.0
10856,157950,1486,1626,2,30.0
10857,157970,1626,1626,1,40.0
10858,157980,311,1626,3,40.0
10859,158000,1626,1626,1,20.0
10860,158020,197,1626,3,50.0
10861,158030,1115,1115,1,20.0
10862,158040,44,1210,4,300.0
10863,158070,526,1619,2,80.0
10864,158120,17,1623,5,18.0
10865,158130,1623,1623,1,20.0
10866,158140,1623,1623,1,20.0
10867,158150,995,1623,2,17.5
10868,158160,976,1623,3,15.0
10869,158170,1623,1623,1,30.0
10870,158180,1623,1623,1,20.0
10871,158190,147,1623,6,18.333333333333332
10872,158210,1619,1619,1,60.0
10873,158220,1619,1619,1,15.0
10874,158230,1619,1619,1,30.0
10875,158240,1619,1619,1,50.0
10876,158250,276,1619,2,40.0
10877,158260,1619,1619,1,50.0
10878,158270,1619,1619,1,50.0
10879,158280,814,1619,2,70.0
10880,158290,1619,1619,1,60.0
10881,158300,731,1619,4,102.5
10882,158310,526,1619,2,55.0
10883,158330,1619,1619,1,50.0
10884,158370,342,1617,5,60.0
10885,158380,805,1617,3,50.0
10886,158390,1617,1617,1,30.0
10887,158400,1127,1617,2,20.0
10888,158410,8,1617,6,75.0
10889,158420,1617,1617,1,500.0
10890,158430,1612,1612,1,15.0
10891,158440,1612,1612,1,45.0
10892,158450,1612,1612,1,30.0
10893,158460,1612,1612,1,20.0
10894,158470,731,1612,2,87.5
10895,158480,731,1612,3,56.666666666666664
10896,158580,1610,1610,1,30.0
10897,158590,1610,1610,1,40.0
10898,158600,1610,1610,1,20.0
10899,158610,69,1610,3,16.666666666666668
10900,158620,1610,1610,1,20.0
10901,158630,141,1610,6,17.5
10902,158690,562,562,1,1400.0
10903,158700,826,826,1,500.0
10904,158710,828,1605,3,13.333333333333334
10905,158720,1605,1605,1,50.0
10906,158730,1115,1605,2,50.0
10907,158740,814,1605,2,60.0
10908,158750,1604,1604,1,60.0
10909,158840,1,1604,4,312.5
10910,158850,370,1604,4,18.75
10911,158860,1096,1603,2,60.0
10912,158870,1603,1603,1,10.0
10913,158880,1104,1603,2,25.0
10914,158890,1603,1603,1,50.0
10915,158900,1177,1603,4,25.0
10916,158920,1603,1603,1,22.0
10917,158930,1603,1603,1,50.0
10918,158940,1603,1603,1,30.0
10919,158950,1603,1603,1,30.0
10920,158960,22,1602,5,27.0
10921,158970,1602,1602,1,5.0
10922,158990,1598,1598,1,10.0
10923,159000,1598,1598,1,40.0
10924,159010,1598,1598,1,50.0
10925,159020,1500,1598,2,50.0
10926,159040,625,1598,3,48.333333333333336
10927,159060,1596,1596,1,50.0
10928,159070,1596,1596,1,20.0
10929,159080,251,1596,5,38.0
10930,159090,15,1596,5,40.0
10931,159100,290,1596,2,45.0
10932,159110,735,1596,4,60.0
10933,159120,755,1582,3,81.66666666666667
10934,159130,1591,1591,1,30.0
10935,159140,1591,1591,1,15.0
10936,159160,343,1591,8,40.0
10937,159170,1591,1591,1,30.0
10938,159180,1096,1591,2,30.0
10939,159190,569,1591,6,45.0
10940,159200,1591,1591,1,40.0
10941,159210,1589,1589,1,10.0
10942,159220,1589,1589,1,30.0
10943,159230,1120,1589,2,40.0
10944,159240,1589,1589,1,10.0
10945,159260,1,1589,5,78.0
10946,159270,1589,1589,1,50.0
10947,159280,1589,1589,3,10.0
10948,159290,1589,1589,1,50.0
10949,159300,1584,1584,1,25.0
10950,159310,1378,1584,3,20.0
10951,159320,1584,1584,1,80.0
10952,159330,197,1584,3,25.0
10953,159340,1584,1584,1,30.0
10954,159360,8,1084,3,100.0
10955,159400,1582,1582,1,30.0
10956,159410,1582,1582,1,70.0
10957,159420,1582,1582,1,20.0
10958,159440,324,1582,7,282.14285714285717
10959,159450,1582,1582,1,250.0
10960,159460,1577,1577,1,50.0
10961,159470,973,1577,3,20.0
10962,159480,433,1577,4,58.75
10963,159490,793,1097,2,25.0
10964,159540,1096,1575,2,30.0
10965,159550,268,1575,5,60.0
10966,159590,588,1570,3,40.0
10967,159600,15,1570,7,15.0
10968,159610,50,1570,4,27.5
10969,159620,1568,1568,1,35.0
10970,159630,1568,1568,1,15.0
10971,159670,343,1563,5,69.0
10972,159680,1136,1563,2,10.0
10973,159690,230,1563,13,74.61538461538461
10974,159700,1563,1563,1,20.0
10975,159710,1563,1563,1,60.0
10976,159760,1115,1561,2,15.0
10977,159770,267,1561,8,23.75
10978,159800,1561,1561,1,30.0
10979,159810,338,1561,5,19.0
10980,159820,1561,1561,1,50.0
10981,159830,1561,1561,1,30.0
10982,159840,1500,1561,2,10.0
10983,159850,293,1561,2,30.0
10984,159860,50,1561,4,42.5
10985,159870,1561,1561,1,40.0
10986,159880,1561,1561,1,50.0
10987,159890,3,1561,5,330.0
10988,159920,1556,1556,1,150.0
10989,159930,1556,1556,1,15.0
10990,159940,1556,1556,1,15.0
10991,159950,646,1556,3,116.66666666666667
10992,159960,1556,1556,1,30.0
10993,159970,787,1556,3,33.333333333333336
10994,159990,371,815,3,500.0
10995,160010,1556,1556,1,150.0
10996,160020,1554,1554,1,50.0
10997,160030,1096,1554,2,25.0
10998,160040,1554,1554,1,10.0
10999,160050,2,1554,5,27.0
11000,160060,1554,1554,1,20.0
11001,160080,13,1554,4,50.0
11002,160090,50,1491,5,30.0
11003,160100,1553,1553,1,50.0
11004,160140,1287,1549,2,50.0
11005,160150,1470,1549,2,20.0
11006,160160,1549,1549,1,15.0
11007,160170,1190,1549,2,20.0
11008,160180,1549,1549,1,30.0
11009,160190,1471,1549,2,50.0
11010,160200,71,1549,7,17.142857142857142
11011,160210,1120,1549,2,30.0
11012,160230,777,1549,2,37.5
11013,160240,1549,1549,1,30.0
11014,160250,1549,1549,1,50.0
11015,160260,1549,1549,1,10.0
11016,160270,812,1547,3,50.0
11017,160280,38,1547,2,30.0
11018,160290,197,1547,5,20.0
11019,160300,50,1547,5,26.0
11020,160310,318,1547,5,30.0
11021,160320,1547,1547,1,40.0
11022,160350,752,1543,2,50.0
11023,160360,731,1543,3,50.0
11024,160370,827,1543,3,50.0
11025,160380,1543,1543,1,20.0
11026,160390,1543,1543,1,10.0
11027,160400,1493,1543,2,30.0
11028,160410,1543,1543,1,10.0
11029,160420,1543,1543,1,50.0
11030,160430,1542,1542,1,240.0
11031,160440,81,1542,5,66.0
11032,160450,1542,1542,1,10.0
11033,160460,1542,1542,1,20.0
11034,160470,289,1542,3,26.666666666666668
11035,160480,821,1542,3,20.0
11036,160490,1542,1542,1,25.0
11037,160500,1542,1542,1,30.0
11038,160510,62,1542,5,25.0
11039,160520,1542,1542,1,15.0
11040,160530,1542,1542,1,50.0
11041,160540,1542,1542,1,20.0
11042,160560,1542,1542,1,20.0
11043,160570,225,1141,3,116.66666666666667
11044,160580,611,1542,4,30.0
11045,160590,1541,1541,1,30.0
11046,160600,1541,1541,1,50.0
11047,160610,420,1541,6,31.666666666666668
11048,160620,293,1541,7,135.71428571428572
11049,160630,1541,1541,1,20.0
11050,160640,1541,1541,1,50.0
11051,160650,1541,1541,1,20.0
11052,160660,422,1541,5,34.0
11053,160670,1541,1541,1,20.0
11054,160680,1541,1541,1,20.0
11055,160690,1540,1540,1,15.0
11056,160700,1540,1540,1,30.0
11057,160710,395,1540,4,18.75
11058,160720,1540,1540,1,50.0
11059,160730,24,1540,5,10.8
11060,160740,332,1540,4,50.0
11061,160750,1359,1540,2,37.5
11062,160760,1307,1540,3,8.333333333333334
11063,160780,1196,1196,1,50.0
11064,160790,1344,1535,2,30.0
11065,160800,1535,1535,1,30.0
11066,160810,1535,1535,1,20.0
11067,160820,1535,1535,1,30.0
11068,160830,863,1535,4,30.0
11069,160840,190,1535,6,10.833333333333334
11070,160850,1,1535,15,40.666666666666664
11071,160890,1120,1120,1,40.0
11072,160910,1,1535,5,129.0
11073,160930,1357,1533,2,60.0
11074,160940,1022,1533,3,60.0
11075,160950,150,1533,5,50.0
11076,160960,1533,1533,1,30.0
11077,160970,1371,1533,2,30.0
11078,160980,1317,1533,2,50.0
11079,160990,1182,1182,1,105.0
11080,161010,31,1097,4,47.5
11081,161070,1528,1528,1,30.0
11082,161090,1528,1528,1,30.0
11083,161110,1528,1528,1,30.0
11084,161120,1528,1528,1,10.0
11085,161140,38,1528,3,20.0
11086,161150,1528,1528,1,60.0
11087,161160,822,1265,2,55.0
11088,161170,1526,1526,1,60.0
11089,161180,1526,1526,1,40.0
11090,161190,272,1526,2,30.0
11091,161200,1526,1526,1,30.0
11092,161210,1526,1526,1,30.0
11093,161220,1526,1526,1,10.0
11094,161230,1526,1526,1,30.0
11095,161270,1526,1526,1,20.0
11096,161360,637,1520,3,13.333333333333334
11097,161370,794,1520,3,200.0
11098,161380,1520,1520,1,60.0
11099,161390,1520,1520,1,30.0
11100,161400,289,1520,3,50.0
11101,161410,1520,1520,1,45.0
11102,161420,1520,1520,1,30.0
11103,161430,1520,1520,1,30.0
11104,161440,34,1520,5,124.0
11105,161450,1520,1520,1,60.0
11106,161460,1520,1520,1,30.0
11107,161470,1520,1520,1,30.0
11108,161500,323,1520,4,85.0
11109,161510,90,1520,5,66.0
11110,161520,1520,1520,1,60.0
11111,161540,1520,1520,1,5.0
11112,161550,1520,1520,1,30.0
11113,161560,34,1520,6,15.0
11114,161610,982,1514,3,30.0
11115,161630,1514,1514,1,60.0
11116,161640,587,1514,3,40.0
11117,161650,399,1514,4,25.0
11118,161660,679,1514,4,57.5
11119,161670,1096,1514,3,43.333333333333336
11120,161690,1514,1514,1,50.0
11121,161700,90,1514,4,42.5
11122,161710,1514,1514,1,20.0
11123,161720,1514,1514,1,20.0
11124,161730,1100,1514,3,60.0
11125,161740,1514,1514,1,30.0
11126,161750,24,1514,4,20.0
11127,161760,1514,1514,1,150.0
11128,161770,1514,1514,1,30.0
11129,161780,427,1514,2,22.5
11130,161790,366,1514,2,45.0
11131,161800,1301,1514,2,30.0
11132,161810,1514,1514,1,30.0
11133,161820,1514,1514,1,30.0
11134,161830,9,1514,5,38.0
11135,161840,1514,1514,1,60.0
11136,161850,1514,1514,1,30.0
11137,161860,314,1514,5,36.0
11138,161870,1514,1514,1,30.0
11139,161880,1514,1514,1,15.0
11140,161890,1514,1514,1,30.0
11141,161900,1514,1514,1,15.0
11142,161920,1514,1514,1,30.0
11143,161930,23,1514,4,30.0
11144,161940,290,1514,5,78.0
11145,161950,1514,1514,1,60.0
11146,161960,1514,1514,1,60.0
11147,161970,1514,1514,1,30.0
11148,161980,34,1514,8,48.75
11149,161990,940,1514,3,36.666666666666664
11150,162010,79,1514,11,34.54545454545455
11151,162020,65,1514,2,55.0
11152,162030,1514,1514,1,100.0
11153,162050,27,1514,5,95.0
11154,162060,1177,1514,2,60.0
11155,162070,1268,1514,2,25.0
11156,162080,1364,1514,2,10.0
11157,162100,430,1514,2,30.0
11158,162110,1514,1514,1,100.0
11159,162120,1514,1514,1,30.0
11160,162130,293,1514,3,55.0
11161,162140,216,1514,6,30.0
11162,162150,909,1514,2,30.0
11163,162160,1514,1514,1,20.0
11164,162170,742,1514,2,25.0
11165,162180,1514,1514,1,30.0
11166,162190,1514,1514,1,50.0
11167,162200,58,1514,5,30.0
11168,162210,44,1514,6,145.0
11169,162220,1514,1514,1,20.0
11170,162230,45,1514,6,21.666666666666668
11171,162240,44,1514,5,23.0
11172,162250,3,1514,5,280.0
11173,162260,1514,1514,1,30.0
11174,162270,44,1514,3,55.0
11175,162280,1155,1514,2,100.0
11176,162290,1514,1514,1,60.0
11177,162300,1514,1514,1,30.0
11178,162310,1514,1514,1,60.0
11179,162320,1514,1514,1,20.0
11180,162330,1211,1514,2,60.0
11181,162340,154,1514,5,79.0
11182,162350,1357,1514,2,30.0
11183,162360,267,1514,6,30.0
11184,162370,1514,1514,1,30.0
11185,162380,406,1514,6,83.33333333333333
11186,162400,1514,1514,1,60.0
11187,162410,1514,1514,1,50.0
11188,162420,1514,1514,1,15.0
11189,162430,750,1514,3,30.0
11190,162440,1514,1514,1,15.0
11191,162450,1190,1514,2,20.0
11192,162460,1514,1514,1,30.0
11193,162480,1097,1514,2,22.5
11194,162490,1514,1514,1,60.0
11195,162500,1514,1514,1,30.0
11196,162520,1514,1514,1,50.0
11197,162530,1191,1514,2,1550.0
11198,162540,34,1514,6,36.666666666666664
11199,162550,1514,1514,1,30.0
11200,162560,57,1514,2,80.0
11201,162580,1514,1514,1,15.0
11202,162590,101,1514,5,32.0
11203,162600,773,1514,3,30.0
11204,162610,1514,1514,1,20.0
11205,162620,71,1514,5,52.0
11206,162630,1514,1514,1,30.0
11207,162640,731,1514,2,120.0
11208,162650,30,1514,8,30.0
11209,162660,1514,1514,1,30.0
11210,162670,1514,1514,1,60.0
11211,162680,395,1514,4,25.0
11212,162690,1514,1514,1,30.0
11213,162700,1514,1514,1,20.0
11214,162710,755,1514,3,48.333333333333336
