,recêncy,frequency,amount
123600,2375,1,5.579729825986222
123610,2375,1,4.382026634673881
123620,2375,1,3.2188758248682006
123630,2004,2,4.605170185988092
123640,2373,1,3.6888794541139363
123650,2211,2,2.302585092994046
123660,153,15,3.4011973816621555
123670,731,4,3.8066624897703196
123680,79,7,4.345658990503007
123690,2373,1,3.6888794541139363
123700,2373,1,2.70805020110221
123710,1884,2,3.4011973816621555
123720,2373,1,3.4011973816621555
123740,14,4,3.912023005428146
123750,276,3,3.6018680771243066
123760,2373,1,3.912023005428146
123770,1,3,3.4011973816621555
123780,34,10,4.499809670330265
123790,2373,1,3.6888794541139363
123830,1491,3,4.199705077879927
123840,2372,1,3.4011973816621555
123850,940,3,3.9765615265657175
123860,2368,1,3.912023005428146
123870,2368,1,3.6888794541139363
123880,2368,1,2.302585092994046
123890,2086,2,3.8066624897703196
123900,2284,2,2.8622008809294686
123910,1,5,3.6375861597263857
123920,2368,1,2.70805020110221
123930,1589,2,3.6888794541139363
123940,279,7,3.447717397297048
123950,2368,1,3.6888794541139363
123970,2367,1,2.995732273553991
123980,1864,3,3.3440389678222067
123990,1679,3,7.607547002260751
124010,2044,2,3.4011973816621555
124020,2366,1,2.70805020110221
124030,34,12,4.029806041084529
124050,1848,2,3.2188758248682006
124060,1289,4,3.7784916128036232
124070,1843,2,2.70805020110221
124080,85,2,3.4011973816621555
124090,2366,1,3.6888794541139363
124100,2366,1,3.6888794541139363
124110,2366,1,2.302585092994046
124120,2366,1,2.70805020110221
124130,148,7,4.467548808112044
124140,1,8,3.624340932976365
124150,2116,2,4.605170185988092
124160,2366,1,2.302585092994046
124170,2366,1,3.6888794541139363
124180,100,7,4.007333185232471
124190,902,6,2.169053700369523
124200,1387,2,4.007333185232471
124210,2365,1,2.995732273553991
124220,1177,4,3.8066624897703196
124230,2365,1,3.2188758248682006
124240,2365,1,3.6888794541139363
124250,2016,3,3.5553480614894135
124260,2365,1,2.995732273553991
124270,2365,1,3.6888794541139363
124290,1883,1,2.302585092994046
124350,232,6,6.056003068245553
124360,1869,2,2.302585092994046
124370,2360,1,2.995732273553991
124380,379,6,2.908720896564361
124390,399,8,4.0943445622221
124400,2360,1,3.6888794541139363
124410,1827,3,3.6888794541139363
124420,17,5,3.332204510175204
124430,114,4,2.5257286443082556
124440,2359,1,2.70805020110221
124450,1862,2,2.8622008809294686
124460,301,8,4.283586561860629
124470,2359,1,5.220355825078324
124480,63,2,4.0943445622221
124500,2354,1,3.2188758248682006
124510,1096,4,3.4011973816621555
124520,1,14,5.69421302364005
124530,2354,1,3.6888794541139363
124540,2354,1,3.4011973816621555
124550,2354,1,2.995732273553991
124560,2354,1,4.605170185988092
124570,2354,1,2.995732273553991
124580,276,3,3.7689221617874726
124590,1338,2,3.4011973816621555
124600,2354,1,3.6888794541139363
124610,1476,2,3.624340932976365
124620,2354,1,2.302585092994046
124630,2354,1,3.6888794541139363
124640,1884,2,3.4011973816621555
124650,2200,2,2.70805020110221
124660,3,10,3.4657359027997265
124670,2354,1,3.6888794541139363
124680,2354,1,2.995732273553991
124690,2354,1,3.6888794541139363
124700,2354,1,3.6888794541139363
124710,2354,1,3.6888794541139363
124720,2354,1,2.302585092994046
124730,1307,5,3.4011973816621555
124740,2354,1,3.6888794541139363
124760,2204,1,4.605170185988092
124770,2354,1,3.4011973816621555
124780,2354,1,2.995732273553991
124790,2354,1,3.4011973816621555
124800,2354,1,3.912023005428146
124810,2354,1,3.912023005428146
124820,2354,1,5.298317366548036
124830,2354,1,2.70805020110221
124840,2354,1,2.995732273553991
124850,2354,1,3.4011973816621555
124860,1037,3,3.5263605246161616
124870,55,8,3.960813169597578
124880,1535,4,3.624340932976365
124890,290,7,3.8531825054052127
124900,2352,1,3.6888794541139363
124920,2352,1,3.6888794541139363
124930,1210,4,3.3586377672433594
124940,2352,1,3.6888794541139363
124950,2352,1,3.6888794541139363
124960,2352,1,2.995732273553991
124970,2352,1,2.70805020110221
124980,2352,1,2.995732273553991
124990,2256,2,3.8066624897703196
125000,2352,1,2.995732273553991
125010,2352,1,3.6888794541139363
125020,1106,2,4.8283137373023015
125030,2102,2,3.912023005428146
125070,1857,1,3.4011973816621555
125080,2348,1,3.6888794541139363
125090,15,9,3.7942399697717626
125100,1097,3,2.995732273553991
125110,59,3,3.7689221617874726
125120,2347,1,3.6888794541139363
125150,2346,1,3.6888794541139363
125160,618,5,3.5610460826040513
125180,1855,2,3.4011973816621555
125190,1486,3,3.8066624897703196
125200,79,6,4.161483865059729
125210,731,4,3.7495040759303713
125230,2341,1,3.2188758248682006
125240,1514,2,4.722953221644475
125260,2284,3,7.35670549903004
125280,2340,1,3.2188758248682006
125290,1892,2,3.6888794541139363
125300,8,9,2.456735772821304
125310,2338,1,3.6888794541139363
125330,2338,1,2.70805020110221
125350,2338,1,3.2188758248682006
125360,1084,4,3.590439381300684
125370,2193,2,3.6888794541139363
125380,2338,1,3.2188758248682006
125390,1462,4,3.7784916128036232
125400,1897,2,2.8622008809294686
125410,2338,1,3.6888794541139363
125420,265,6,4.148411783492376
125430,1471,1,4.382026634673881
125440,59,7,4.007333185232471
125450,2333,1,3.6888794541139363
125480,588,1,6.214608098422191
125490,2331,1,3.2188758248682006
125500,13,24,4.1183594384259745
125510,2331,1,2.70805020110221
125520,2331,1,2.302585092994046
125530,1884,2,3.4011973816621555
125540,1892,2,2.995732273553991
125560,199,5,3.7376696182833684
125570,2331,1,2.995732273553991
125580,2331,1,2.995732273553991
125590,2331,1,3.6888794541139363
125600,2331,1,3.6888794541139363
125610,4,5,4.804021044733257
125620,2331,1,2.995732273553991
125840,1638,2,3.5553480614894135
125850,2324,1,2.995732273553991
125860,2324,1,3.6888794541139363
125870,71,13,2.8511510447428834
125880,2324,1,3.6888794541139363
125890,2324,1,3.912023005428146
125900,2324,1,2.995732273553991
125910,2324,1,3.2188758248682006
125920,62,4,3.2188758248682006
125930,1827,2,3.6888794541139363
125940,2324,1,2.995732273553991
125950,2324,1,2.302585092994046
125960,2324,1,4.382026634673881
125970,1336,14,2.7770430725891617
125990,24,4,4.513602992462601
126120,119,1,8.294049640102028
126180,2319,1,2.302585092994046
126190,2319,1,2.995732273553991
126200,1623,3,3.6888794541139363
126210,2319,1,3.6888794541139363
126300,2317,1,3.6888794541139363
126330,2317,1,3.6888794541139363
126340,1864,2,2.995732273553991
126350,2317,1,3.6888794541139363
126430,1904,2,6.745236349484363
126440,1387,2,3.3141860046725258
126490,2311,1,3.2188758248682006
126500,2311,1,2.70805020110221
126510,2311,1,3.6888794541139363
126520,2310,1,2.302585092994046
126530,406,3,3.4011973816621555
126550,2305,1,2.995732273553991
126560,2305,1,2.70805020110221
126570,1722,3,3.506557897319982
126590,2305,1,4.605170185988092
126600,280,6,5.757849695926477
126610,2305,1,3.4011973816621555
126620,2305,1,3.912023005428146
126630,2305,1,6.907755278982137
126640,1827,2,3.4011973816621555
126650,1470,4,3.8607297110405954
126660,388,5,4.330733340286331
126670,2305,1,2.995732273553991
126680,2305,1,4.0943445622221
126690,2305,1,2.995732273553991
126780,2303,1,3.6888794541139363
126790,2303,1,2.302585092994046
126800,2303,1,2.302585092994046
126820,1096,4,3.2676659890376327
126830,388,6,3.3440389678222067
126880,1107,2,6.745236349484363
126910,1848,2,3.6888794541139363
126960,1666,3,4.037186148382152
126970,2298,1,3.8066624897703196
126990,2297,1,2.70805020110221
127000,2297,1,3.6888794541139363
127010,2296,1,2.70805020110221
127050,2291,1,3.912023005428146
127070,1757,4,3.4011973816621555
127080,1864,2,3.2188758248682006
127090,2291,1,3.912023005428146
127100,192,7,4.751124098611171
127110,1350,7,2.921624301400269
127120,2291,1,4.248495242049359
127130,1675,2,3.4011973816621555
127140,2291,1,3.6888794541139363
127150,1652,3,3.6463198396951406
127160,731,5,4.248495242049359
127170,1864,2,3.2188758248682006
127180,2291,1,3.6888794541139363
127190,2291,1,2.995732273553991
127200,1163,3,3.912023005428146
127210,2291,1,7.600902459542082
127220,2095,2,3.4011973816621555
127230,2282,1,2.70805020110221
127240,108,3,3.3440389678222067
127250,2289,1,2.995732273553991
127270,2288,1,2.995732273553991
127280,108,7,2.959364629383116
127300,289,3,3.4011973816621555
127310,1462,7,3.447717397297048
127320,1561,5,3.4011973816621555
127330,1310,5,4.330733340286331
127340,1850,2,3.8066624897703196
127350,2284,1,3.4011973816621555
127360,1848,2,3.6888794541139363
127370,2284,1,2.995732273553991
127400,2283,1,3.4011973816621555
127420,2283,1,4.605170185988092
127430,85,6,3.7297014486341915
127440,2214,2,2.302585092994046
127450,62,12,3.1849742731925192
127460,2282,1,3.4011973816621555
127470,2282,1,2.995732273553991
127480,1983,2,3.2188758248682006
127490,41,5,3.9889840465642745
127500,2282,1,3.6888794541139363
127510,2282,1,3.6888794541139363
127530,48,7,3.6888794541139363
127540,71,7,2.7990219793079367
127560,2277,1,3.912023005428146
127570,2277,1,3.912023005428146
127580,1,5,3.58351893845611
127590,1394,2,3.4011973816621555
127600,2277,1,4.605170185988092
127610,2277,1,3.6888794541139363
127620,622,7,4.217404654979328
127630,2277,1,2.995732273553991
127640,2194,2,2.995732273553991
127650,2277,1,2.302585092994046
127660,1096,4,2.6210388241125804
127670,1394,4,3.0204248861443626
127680,2277,1,3.6888794541139363
127690,2277,1,3.6888794541139363
127700,2277,1,3.2188758248682006
127710,2277,1,2.70805020110221
127750,974,3,4.0943445622221
127780,430,3,3.7297014486341915
127790,777,5,2.995732273553991
127800,2275,1,2.302585092994046
127810,2044,2,3.8066624897703196
127820,157,3,2.5902671654458267
127830,2275,1,3.4011973816621555
127840,2046,2,2.5257286443082556
127850,1990,2,3.5553480614894135
127860,2275,1,3.912023005428146
127870,2275,1,3.6888794541139363
127880,2275,1,2.995732273553991
127890,392,6,4.116323468940876
127900,1988,2,3.7495040759303713
127910,143,7,3.6888794541139363
127920,1473,2,3.481240089335692
127940,2214,2,2.995732273553991
127950,216,7,3.0099169085459474
127960,2275,1,3.4011973816621555
127970,1875,2,3.4011973816621555
128000,2270,1,2.995732273553991
128010,2270,1,2.70805020110221
128020,2270,1,2.70805020110221
128030,770,8,3.1675825304806504
128040,2270,1,2.302585092994046
128050,2270,1,3.4011973816621555
128060,2270,1,3.6888794541139363
128070,62,12,3.3872111396874156
128080,318,3,4.814890716970161
128090,65,3,3.6018680771243066
128100,2270,1,2.70805020110221
128110,2270,1,3.6888794541139363
128120,2270,1,3.912023005428146
128130,1647,3,3.6888794541139363
128140,1282,2,5.0106352940962555
128150,2269,1,3.4011973816621555
128160,798,4,3.8066624897703196
128170,413,8,3.5553480614894135
128180,2269,1,2.995732273553991
128190,2269,1,5.0106352940962555
128200,2269,1,3.8066624897703196
128280,2268,1,2.995732273553991
128290,343,6,3.3141860046725258
128300,1273,4,2.7880929087757464
128310,97,7,3.7906621484238787
128320,2268,1,2.302585092994046
128350,1875,2,3.1135153092103742
128360,2128,3,3.4011973816621555
128370,2263,1,3.6888794541139363
128380,2263,1,2.302585092994046
128390,2263,1,2.995732273553991
128400,1394,2,3.4011973816621555
128410,2263,1,3.912023005428146
128420,2263,1,3.912023005428146
128430,2263,1,3.4011973816621555
128450,547,4,3.4420193761824107
128460,2263,1,2.995732273553991
128470,2263,1,3.6888794541139363
128480,2263,1,3.6888794541139363
128490,1854,3,4.605170185988092
128500,1996,2,3.6888794541139363
128510,1626,3,2.995732273553991
128520,2263,1,3.4011973816621555
128530,87,5,3.4011973816621555
128550,2263,1,2.302585092994046
128560,555,2,3.1135153092103742
128570,2263,1,2.70805020110221
128580,1371,2,2.995732273553991
128590,2263,1,3.2188758248682006
128600,2263,1,3.2188758248682006
128660,2123,2,2.8622008809294686
128670,2261,1,3.912023005428146
128680,2261,1,3.912023005428146
128690,1857,3,4.75932086581535
128700,2261,1,2.995732273553991
128710,2261,1,2.995732273553991
128720,2261,1,2.70805020110221
128730,2261,1,3.6888794541139363
128740,1167,3,3.506557897319982
128760,1617,2,3.4011973816621555
128770,1470,2,2.8622008809294686
128780,9,7,3.9539872045271784
128790,2261,1,2.302585092994046
128800,2261,1,3.912023005428146
128830,2260,1,2.995732273553991
128840,385,3,3.4011973816621555
128890,2256,1,2.995732273553991
128900,1,8,3.8607297110405954
128910,2256,1,3.2188758248682006
128920,1850,2,3.3141860046725258
128930,1,7,4.910551835539273
128940,2256,1,3.912023005428146
128950,1864,2,3.4011973816621555
128960,2256,1,2.302585092994046
128970,2256,1,3.4011973816621555
128980,192,7,3.575550768806933
128990,2256,1,3.6888794541139363
129000,2256,1,3.4011973816621555
129020,1864,2,5.043425116919247
129030,1832,2,3.4011973816621555
129040,436,2,4.007333185232471
129050,1899,2,4.248495242049359
129060,2256,1,3.2188758248682006
129070,2256,1,4.605170185988092
129080,2081,3,2.5902671654458267
129090,1486,4,3.2676659890376327
129100,2,6,3.7297014486341915
129110,2016,2,3.912023005428146
129120,1462,3,2.302585092994046
129140,2256,1,2.995732273553991
129150,2256,1,2.995732273553991
129160,1437,4,3.8066624897703196
129170,527,6,3.6888794541139363
129180,1830,3,2.908720896564361
129190,567,5,4.219507705176107
129200,1745,3,2.302585092994046
129210,2256,1,2.70805020110221
129220,2256,1,3.4011973816621555
129230,2074,3,3.912023005428146
129240,1934,2,3.2188758248682006
129250,1,7,5.184988681241034
129280,2192,2,3.912023005428146
129300,2256,1,3.912023005428146
129310,2256,1,4.941642422609304
129410,2254,1,3.4011973816621555
129420,72,7,4.0943445622221
129430,2254,1,3.912023005428146
129440,693,15,3.970291913552122
129450,750,4,3.3141860046725258
129460,199,7,2.959364629383116
129470,2254,1,2.995732273553991
129480,2254,1,3.912023005428146
129490,1717,3,3.283414346005772
129500,63,16,3.5373295559867355
129510,1890,3,3.2188758248682006
129520,399,9,2.990161228504536
129530,1920,2,2.9444389791664403
129540,1645,3,2.6390573296152584
129550,1491,3,4.248495242049359
129560,2254,1,3.2188758248682006
129580,1120,4,3.5553480614894135
129590,2023,3,3.7689221617874726
129600,2254,1,2.70805020110221
129610,1331,4,3.5553480614894135
129620,2254,1,3.6888794541139363
129630,1350,2,4.174387269895637
129640,2254,1,2.70805020110221
129660,44,7,4.007333185232471
129670,59,3,3.1498829533812494
129680,2254,1,3.912023005428146
129690,2254,1,3.6888794541139363
129700,2254,1,2.302585092994046
129710,1869,2,3.3141860046725258
129720,388,3,3.1498829533812494
129730,29,10,3.713572066704308
129740,1003,3,3.4011973816621555
129750,1549,3,4.605170185988092
129760,2253,1,3.912023005428146
129770,1927,3,3.5553480614894135
129780,451,7,2.302585092994046
129790,324,7,3.470190253149107
129800,71,4,5.213576138092946
129870,1892,2,2.302585092994046
129880,2249,1,2.995732273553991
129890,1387,2,2.70805020110221
129900,2249,1,2.995732273553991
129910,2249,1,2.70805020110221
129920,2249,1,3.4011973816621555
129930,189,7,3.5136753650888455
129940,2121,2,2.302585092994046
129950,1268,4,3.3141860046725258
129960,190,13,3.4011973816621555
129970,1071,6,3.455264602932431
129980,9,7,5.431848759172559
129990,272,4,3.3141860046725258
130010,569,4,3.2188758248682006
130020,1855,2,2.302585092994046
130030,24,13,3.9348376831943175
130040,2249,1,3.6888794541139363
130060,1364,3,4.773505500807306
130070,58,6,4.148411783492376
130080,2249,1,2.70805020110221
130090,2249,1,3.6888794541139363
130100,34,6,5.339139361068292
130110,2249,1,3.6888794541139363
130120,2249,1,2.4849066497880004
130130,24,6,4.605170185988092
130230,389,5,4.983606621708336
130240,1,5,4.430816798843313
130250,2247,1,3.6888794541139363
130260,1939,2,3.1135153092103742
130270,2247,1,2.995732273553991
130280,1471,3,3.283414346005772
130290,1128,4,3.4011973816621555
130300,2247,1,3.912023005428146
130330,2247,1,3.4011973816621555
130340,2247,1,3.2188758248682006
130350,2247,1,2.995732273553991
130360,2247,1,3.912023005428146
130370,1401,2,2.302585092994046
130390,1106,4,3.481240089335692
130400,2241,1,3.4011973816621555
130410,1955,2,3.5553480614894135
130420,1890,2,2.8622008809294686
130430,2241,1,2.995732273553991
130440,1096,4,4.248495242049359
130450,57,2,4.174387269895637
130460,1470,2,2.995732273553991
130470,2241,1,2.302585092994046
130480,21,7,4.515558027298404
130490,2241,1,3.6888794541139363
130500,2241,1,3.6888794541139363
130510,1890,1,4.382026634673881
130520,1969,2,3.4011973816621555
130530,15,7,4.345658990503007
130550,799,3,3.506557897319982
130560,2241,1,2.302585092994046
130570,1469,2,2.8622008809294686
130580,2241,1,3.4011973816621555
130590,471,1,3.912023005428146
130620,422,2,3.4011973816621555
130630,419,3,3.4011973816621555
130640,2241,1,3.6888794541139363
130650,2241,1,4.605170185988092
130660,1934,3,3.912023005428146
130670,1710,2,3.2188758248682006
130680,2240,1,3.4011973816621555
130690,2240,2,4.248495242049359
130700,2240,1,3.6888794541139363
130710,1836,2,3.5553480614894135
130720,2240,1,2.302585092994046
130730,2240,1,2.995732273553991
130740,2240,1,2.995732273553991
130750,2240,1,5.703782474656201
130760,1,6,4.953476880256307
130770,2235,1,3.6888794541139363
130780,2235,1,2.70805020110221
130790,2235,1,2.995732273553991
130800,3,6,4.959341999708705
130810,1745,3,3.6018680771243066
130820,218,7,3.7578723256008875
130830,41,2,4.31748811353631
130840,192,7,3.377099830083095
130850,797,3,3.7689221617874726
130860,213,7,3.994261103665118
130870,2235,1,2.995732273553991
130880,58,17,3.917888124880544
130890,24,10,4.290459441148391
130900,2,5,3.091042453358316
130930,2235,1,3.6888794541139363
130940,1832,3,3.7689221617874726
130950,689,2,3.6888794541139363
130960,1941,1,3.4011973816621555
130970,2053,2,2.995732273553991
